"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","50791178471928832_1","2024-08-02","Odisha","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","225.0",
"DELIVERED","50791700638903552_1","2024-08-02","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50792462471310592_1","2024-08-02","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","75.0",
"DELIVERED","50797722059908096_1","2024-08-02","Karnataka","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50800160902490048_1","2024-08-02","Jharkhand","Nivasam 100% Pure Cotton Double Bed Bedsheet with 2 Pillow Covers (90"" X 100"")","NV/JaipurBedsheet/DB/D2","Double","1","300.0","300.0",
"DELIVERED","50800111785583552_1","2024-08-02","Maharashtra","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Red, 4 Pack)","NV/NewPotStand/Red/4","Free Size","1","73.0","70.0",
"DELIVERED","50802454442779584_1","2024-08-02","Karnataka","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"RTO_COMPLETE","50804391906649984_1","2024-08-02","Chhattisgarh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50805597863912384_1","2024-08-02","West Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50807520689661824_1","2024-08-02","Chhattisgarh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","75.0",
"DELIVERED","50810828795946880_1","2024-08-02","Gujarat","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50811228633146240_1","2024-08-02","Telangana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50817618567209984_1","2024-08-02","Tamil Nadu","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","225.0",
"CANCELLED","50818909151866112_1","2024-08-02","Telangana","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","72.0","69.0",
"DELIVERED","50818950608463808_1","2024-08-02","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50820383609202624_1","2024-08-02","Tamil Nadu","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50821927350760448_1","2024-08-02","Odisha","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","70.0",
"DELIVERED","50822469447558144_1","2024-08-02","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50823545535507712_1","2024-08-02","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50829373511017472_1","2024-08-02","Andhra Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50830862016587712_1","2024-08-02","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 5 (Green)","WK/NewPotStand/Green/5","Free Size","1","116.0","111.0",
"DELIVERED","50833109654414336_1","2024-08-02","odisha","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50834622292403200_1","2024-08-02","Delhi","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Green)","WK/NewPotStand/Green/16","Free Size","1","261.0","248.0",
"DELIVERED","50834756942144386_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"RTO_COMPLETE","50836149737891777_1","2024-08-02","Madhya Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Red)","WK/NewPotStand/Red/16","Free Size","1","282.0","268.0",
"DELIVERED","50838301164088576_1","2024-08-02","Odisha","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","165.0",
"DELIVERED","50838613383980992_1","2024-08-02","Tamil Nadu","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Red, 4 Pack)","NV/NewPotStand/Red/4","Free Size","1","73.0","70.0",
"CANCELLED","50839490299701120_1","2024-08-02","Kerala","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50840254110213120_1","2024-08-02","Karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 5 (Green)","WK/NewPotStand/Green/5","Free Size","1","116.0","111.0",
"DELIVERED","50841715166651264_1","2024-08-02","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50842576123044736_1","2024-08-02","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50843038248774912_1","2024-08-02","Tamil Nadu","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","90.0","86.0",
"CANCELLED","50843067478976448_1","2024-08-02","Odisha","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","225.0",
"DELIVERED","50843129277851584_1","2024-08-02","Delhi","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50843338644924288_1","2024-08-02","Kerala","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50848251663886272_1","2024-08-02","Rajasthan","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","184.0",
"DELIVERED","50851317702697856_1","2024-08-02","Karnataka","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Multi, 4 Pack)","NV/NewPotStand/Multi/4","Free Size","1","73.0","70.0",
"DELIVERED","50852668362467200_1","2024-08-02","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50862000523682688_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50862208020313097_1","2024-08-02","Haryana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50862763425637248_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50864967670801346_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","75.0",
"DELIVERED","50866058818986880_1","2024-08-02","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50866978701157315_1","2024-08-02","West Bengal","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"RTO_COMPLETE","50867141700199360_1","2024-08-02","Delhi","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","225.0",
"DELIVERED","50867916209399680_1","2024-08-02","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50874061605544961_1","2024-08-02","Gujarat","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50875399454303168_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50876128940237760_1","2024-08-02","Telangana","Nivasam Rust Free Plant Container, Holds upto 60 Kgs-Pack of 4 (Red)","WK/NewPotStand/Red/4","Free Size","1","99.0","95.0",
"DELIVERED","50878358407358336_1","2024-08-02","Rajasthan","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50881540906821568_1","2024-08-02","Himachal Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50886022218655680_1","2024-08-02","Tamil Nadu","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 5 (Blue)","WK/NewPotStand/Blue/5","Free Size","1","117.0","112.0",
"DELIVERED","50890518806144960_1","2024-08-02","Madhya Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","225.0",
"DELIVERED","50894285629268992_1","2024-08-02","Haryana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"CANCELLED","50894586869886208_1","2024-08-02","Andaman & Nicobar Islands","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50897568494232513_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50897730605688768_1","2024-08-02","Uttar Pradesh","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","100.0",
"DELIVERED","50897864712758144_1","2024-08-02","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"RTO_COMPLETE","50897933488367553_1","2024-08-02","Madhya Pradesh","Nivasam Single Bed Printed Fleece Blanket Pack of 5","1905441847_8","Free Size","1","416.0","416.0",
"DELIVERED","50900525835068352_1","2024-08-02","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50902651547690945_1","2024-08-02","Rajasthan","Manoyog Exta Large Waterproof Baby Play Mat BPA Free - Reversible, Non-Toxic XPE Foam Travell Bag Included (6.5x5 ft) (0.6 cm Thickness) (Lions and Zebras)","NV/PlayMat.6/LionZebra","Free Size","1","585.0","562.0",
"DELIVERED","50903625574034688_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50906061011919744_1","2024-08-02","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50907055122294656_1","2024-08-02","Punjab","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Red)","Red/12","Free Size","1","210.0","200.0",
"DELIVERED","50910574078829568_1","2024-08-02","Maharashtra","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Multicolor)","WK/NewPotStand/Multi/16","Free Size","1","282.0","268.0",
"DELIVERED","50911513414398976_1","2024-08-02","Gujarat","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50912135270081537_1","2024-08-02","Tamil Nadu","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 20 (Red)","WK/NewPotStand/Red/20","Free Size","1","343.0","326.0",
"DELIVERED","50917239873873857_1","2024-08-02","Telangana","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50919908221363200_1","2024-08-02","West Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Multicolor)","WK/NewPotStand/Multi/16","Free Size","1","282.0","268.0",
"DELIVERED","50919955740142848_1","2024-08-02","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Green)","WK/NewPotStand/Green/16","Free Size","1","261.0","248.0",
"DELIVERED","50920068427215873_1","2024-08-02","Telangana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50922072643120384_1","2024-08-02","Gujarat","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50923068466066432_1","2024-08-02","Maharashtra","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Blue, 4 Pack)","NV/NewPotStand/Blue/4","Free Size","1","73.0","70.0",
"DELIVERED","50924844166607872_1","2024-08-02","Tamil Nadu","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","225.0",
"DELIVERED","50926179129467904_1","2024-08-02","Karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Red)","WK/NewPotStand/Red/16","Free Size","1","263.0","250.0",
"DELIVERED","50933276768662531_1","2024-08-02","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50934638440850368_1","2024-08-02","Andhra Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","75.0",
"DELIVERED","50938631468590080_1","2024-08-02","Himachal Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50940354456725440_1","2024-08-02","Andaman & Nicobar Islands","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50941081455437696_1","2024-08-02","Madhya Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50942024614605824_1","2024-08-02","Karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50943719618030853_1","2024-08-02","Odisha","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50944638932460545_1","2024-08-02","Delhi","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50946467556729728_1","2024-08-02","Jammu & Kashmir","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","184.0",
"DELIVERED","50947366192162688_1","2024-08-02","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50948282926998400_1","2024-08-02","West Bengal","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50949734248457152_1","2024-08-02","Kerala","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50953817291664640_1","2024-08-02","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50954984707781635_1","2024-08-02","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
"DELIVERED","50955870751599872_1","2024-08-02","Telangana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","184.0",
"RTO_COMPLETE","50964276563125248_1","2024-08-02","Punjab","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","75.0",
"DELIVERED","50965747258291200_1","2024-08-02","Telangana","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","260.0","242.0",
"DELIVERED","50965770567427983_1","2024-08-02","West Bengal","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","241.0","225.0",
"DELIVERED","50968199216244672_1","2024-08-02","Telangana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","165.0",
"DELIVERED","50968812738062272_1","2024-08-02","Haryana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","76.0",
